Hu0,a,error,skew,median,duration,swp,r_value,p_value
0.708,0.14,0.7543363805,-0.06087362351,4.066666667,7.682038429,25.03091061,0.7187083517,1.23E-64
0.708,0.144,0.7259568751,-0.03996096812,4.066666667,7.678780284,25.01760652,0.7191770919,9.32E-65
0.708,0.148,0.842002906,-0.1104458285,4.05,7.686466165,25.04187552,0.7517657238,8.62E-74
0.708,0.152,0.765995329,-0.06375893633,4.066666667,7.702422723,25.02447786,0.7496563504,3.65E-73
0.708,0.156,0.8074316997,-0.06424544897,4.033333333,7.712364244,25.03961988,0.7449505209,8.67E-72
0.708,0.16,0.8405344547,-0.1126370836,4.066666667,7.719632414,25.01948622,0.7689131955,3.93E-79
0.708,0.164,1.035990527,-0.1993396119,4.016666667,7.738262322,25.01871345,0.7728361593,2.03E-80
0.708,0.168,0.8662777106,-0.08091559404,4.016666667,7.749707602,25.05770677,0.7615688363,8.66E-77
0.708,0.172,0.9822497925,-0.1446372354,4,7.76031746,25.04933166,0.7855426044,9.00E-85
0.708,0.176,0.9410426091,-0.1144373784,4,7.765747703,25.03492063,0.7976739509,3.25E-89
0.708,0.18,1.086897385,-0.2177783063,4.016666667,7.779030911,25.04862155,0.8030720334,2.73E-91
0.708,0.184,1.047541589,-0.1771667987,4,7.789055973,25.03241437,0.8005651458,2.56E-90
0.708,0.188,1.079857875,-0.1936674325,4,7.799916458,25.03216374,0.8051945256,4.00E-92
0.708,0.192,1.175818602,-0.2318226407,3.983333333,7.821888053,25.06677109,0.7977540443,3.03E-89
0.708,0.196,1.083206414,-0.1879262655,4,7.819966583,25.04243943,0.8164370926,1.01E-96
0.708,0.2,0.9815659099,-0.08561398795,3.966666667,7.832247285,25.03560986,0.8124947154,4.50E-95
0.716,0,50.43016751,-0.006049074608,11.675,7.58512949,25.36407686,0.1010122411,0.04374269849
0.716,0.004,46.05072881,0.09184279068,11.36666667,7.568755221,25.3700919,0.0405750628,0.418931507
0.716,0.008,33.44914157,0.2902227068,10.375,7.550543024,25.41752297,0.07519844173,0.1337442522
0.716,0.012,27.30697239,0.52548553,9.825,7.528195489,25.42161654,0.06657886066,0.1844384634
0.716,0.016,21.93362767,0.596495601,9.283333333,7.497932331,25.3754386,0.1202411538,0.01626100176
0.716,0.02,14.88011136,0.8392650263,8.45,7.480931495,25.34983292,0.09704849286,0.05274109872
0.716,0.024,10.62950755,1.153515868,7.8125,7.445488722,25.37813283,0.117023001,0.01937490435
0.716,0.028,7.907197051,1.253860204,7.333333333,7.407518797,25.35139933,0.09381198451,0.06118663158
0.716,0.032,5.229076533,1.371329226,6.75,7.39216792,25.41616541,0.185831072,0.0001892939964
0.716,0.036,4.953666381,1.857091529,6.433333333,7.389202172,25.37053049,0.136408205,0.006353245824
0.716,0.04,3.544530254,1.753301779,6.083333333,7.381056809,25.36555973,0.1948139616,8.97E-05
0.716,0.044,3.110351491,1.903378163,5.783333333,7.393796992,25.3851086,0.2213299534,8.09E-06
0.716,0.048,1.490219319,1.151494538,5.683333333,7.38836675,25.39344194,0.2175410061,1.16E-05
0.716,0.052,0.819382486,0.7677320098,5.483333333,7.395258981,25.37414369,0.2620822242,1.09E-07
0.716,0.056,0.6690209857,0.9836138157,5.316666667,7.409168755,25.37713033,0.3126653784,1.69E-10
0.716,0.06,0.4111991271,0.5433470948,5.233333333,7.417063492,25.38375104,0.3568652406,1.99E-13
0.716,0.064,0.2153304473,0.751289,5.033333333,7.431704261,25.38007519,0.3343425908,7.09E-12
0.716,0.068,0.2239275653,0.3293930828,4.983333333,7.438721805,25.40365497,0.394517096,2.61E-16
0.716,0.072,0.1740890197,0.2969067379,4.883333333,7.455889724,25.34851713,0.4409930801,2.04E-20
0.716,0.076,0.1927407434,0.2297768904,4.833333333,7.464912281,25.36867168,0.4815867531,1.47E-24
0.716,0.08,0.2257731485,0.1443155727,4.733333333,7.481370092,25.3627193,0.4943180312,5.64E-26
0.716,0.084,0.1935980134,0.1650832678,4.666666667,7.498997494,25.35365497,0.4972255911,2.63E-26
0.716,0.088,0.3109922663,0.04633269931,4.666666667,7.500584795,25.35509607,0.511510654,5.51E-28
0.716,0.092,0.4578114674,-0.07631972422,4.616666667,7.511194653,25.38907686,0.5559243874,9.66E-34
0.716,0.096,0.2703628687,0.09055701214,4.5,7.528822055,25.34379699,0.5680416313,1.82E-35
0.716,0.1,0.2949907655,0.06218607613,4.533333333,7.536090226,25.38368839,0.6021728736,9.88E-41
0.716,0.104,0.3497639978,0.03007918539,4.45,7.549540518,25.34452799,0.5718573608,5.02E-36
0.716,0.108,0.3817361798,-0.00015665547,4.466666667,7.561403509,25.39394319,0.6143729062,9.02E-43
0.716,0.112,0.3014683965,0.08146110963,4.433333333,7.569340017,25.35730994,0.6358142832,1.40E-46
0.716,0.116,0.4164551034,-0.002335240399,4.383333333,7.581871345,25.32926065,0.6318233197,7.55E-46
0.716,0.12,0.3771213948,0.04032546136,4.366666667,7.597166667,25.36773183,0.6496661729,2.52E-49
0.716,0.124,0.5110386183,-0.06064474595,4.35,7.60994152,25.39670008,0.6497322601,3.22E-49
0.716,0.128,0.6199344377,-0.1249851164,4.316666667,7.618546366,25.38180869,0.7035152272,7.39E-61
0.716,0.132,0.4538911703,0.000952131747,4.316666667,7.621470343,25.34463241,0.670508914,2.00E-53
0.716,0.136,0.4290043689,0.03334960305,4.3,7.633834586,25.33690476,0.6946798138,9.06E-59
0.716,0.14,0.7789579603,-0.2094631049,4.283333333,7.653132832,25.37399749,0.7217894222,1.96E-65
0.716,0.144,0.7117497752,-0.1501406516,4.25,7.662907268,25.37468672,0.7105287562,1.43E-62
0.716,0.148,0.5440820808,0.005409857669,4.2,7.674770259,25.39521721,0.7313911181,5.48E-68
0.716,0.152,0.6442143072,-0.07079974972,4.2,7.685045948,25.35284043,0.7386443533,5.44E-70
0.716,0.156,0.8949878762,-0.2251915936,4.183333333,7.701086048,25.37042607,0.7664722837,2.41E-78
0.716,0.16,0.7233533107,-0.1203898957,4.2,7.7106934,25.34611529,0.7689880186,3.72E-79
0.716,0.164,0.7531457465,-0.1061102092,4.15,7.728153718,25.37591896,0.7760604143,1.70E-81
0.716,0.168,0.846750859,-0.180044991,4.166666667,7.724728488,25.37729741,0.7867105201,3.46E-85
0.716,0.172,0.839246061,-0.1687507816,4.166666667,7.745948204,25.39333751,0.7909187861,1.05E-86
0.716,0.176,0.7946862109,-0.1291182866,4.15,7.746115288,25.39413116,0.7921113649,3.85E-87
0.716,0.18,0.8110313936,-0.122068583,4.133333333,7.768086884,25.36524645,0.780114526,7.07E-83
0.716,0.184,0.9605582127,-0.2449570013,4.183333333,7.770175439,25.36929825,0.8197712494,3.82E-98
0.716,0.188,0.8086223305,-0.1153948967,4.133333333,7.781166667,25.37140769,0.8059625163,1.17E-92
0.716,0.192,0.7835314778,-0.08073118045,4.116666667,7.794152047,25.36919382,0.8152627583,3.17E-96
0.716,0.196,0.9921982829,-0.2136368133,4.116666667,7.810776942,25.37299499,0.8107948442,2.24E-94
0.716,0.2,0.8238245199,-0.07168446824,4.083333333,7.825146199,25.38456558,0.8203583401,2.13E-98
0.724,0,91.20150771,-0.3635593464,14.1,7.651858814,25.71796157,0.01248351953,0.80368145
0.724,0.004,71.41164219,-0.1878337601,13.0125,7.644235589,25.70100251,0.02437535612,0.6273629021
0.724,0.008,57.70262568,0.047915394,12.175,7.631161236,25.72750627,0.05543275903,0.2693138249
0.724,0.012,60.83454339,-0.008177609153,12.375,7.618483709,25.68197577,0.108835219,0.02973355986
0.724,0.016,36.75804964,0.2162882653,10.65,7.591186299,25.67736007,0.0918113561,0.06694430175
0.724,0.02,30.28268999,0.4304773876,10.1,7.562865497,25.71048454,0.04704004446,0.3486582064
0.724,0.024,25.75786419,0.5606444159,9.675,7.526274018,25.69024645,0.1172917429,0.01909633365
0.724,0.028,17.5484559,0.8191697995,8.783333333,7.488053467,25.69680451,0.1113841301,0.02609177033
0.724,0.032,12.58330999,0.9940116679,8.125,7.450605681,25.70160819,0.1074222463,0.03193392644
0.724,0.036,9.158912158,1.404146526,7.516666667,7.427088555,25.71708438,0.1624260037,0.001130237456
0.724,0.04,7.027466571,1.721847972,7,7.40553467,25.69177109,0.188311696,0.0001545601499
0.724,0.044,4.953865115,1.497828249,6.633333333,7.384565581,25.72293233,0.1452936263,0.003630724061
0.724,0.048,3.801930633,1.378511417,6.383333333,7.375208855,25.72809106,0.176826911,0.000386639661
0.724,0.052,3.917206627,1.824652383,6.15,7.377798663,25.67892648,0.2362615167,1.82E-06
0.724,0.056,1.54019117,0.8996006787,5.8,7.397869674,25.7226817,0.2880421652,4.62E-09
0.724,0.06,1.431281782,1.164406721,5.65,7.39887218,25.7335213,0.3266399645,2.25E-11
0.724,0.064,3.153636549,2.08726093,5.566666667,7.41487051,25.77284879,0.3063562735,4.07E-10
0.724,0.068,0.6427610627,0.4491093643,5.383333333,7.420112782,25.74283626,0.4043776481,3.96E-17
0.724,0.072,0.5131399792,0.4627142546,5.3,7.434482038,25.71794069,0.4347041296,8.01E-20
0.724,0.076,0.4134116955,0.3757761154,5.2,7.444005848,25.71106934,0.4706363678,2.19E-23
0.724,0.08,0.3832948583,0.3204069837,5.15,7.448788638,25.73615288,0.4942536375,5.74E-26
0.724,0.084,0.5569140977,0.01835541969,5.066666667,7.471261487,25.74294069,0.4990219766,1.63E-26
0.724,0.088,0.2483224261,0.2828332772,4.983333333,7.472013367,25.70329992,0.5190629895,6.63E-29
0.724,0.092,0.2779332948,0.1554970141,4.883333333,7.491478697,25.73715539,0.511045859,6.27E-28
0.724,0.096,0.2808118841,0.1420714994,4.866666667,7.498496241,25.72395572,0.5138344536,2.89E-28
0.724,0.1,0.2305284217,0.1499403815,4.766666667,7.514035088,25.71626984,0.5629948459,9.70E-35
0.724,0.104,0.3090702631,0.06109110039,4.733333333,7.529490393,25.7271721,0.565736207,3.92E-35
0.724,0.108,0.3278846205,0.03540538959,4.683333333,7.546616541,25.69607352,0.6266311647,6.51E-45
0.724,0.112,0.3725071668,-0.004614375869,4.666666667,7.550041771,25.71501671,0.6330183095,4.57E-46
0.724,0.116,0.4929218633,-0.09755979224,4.65,7.561904762,25.72681704,0.6666658816,1.28E-52
0.724,0.12,0.6146642056,-0.1804354437,4.616666667,7.572848789,25.74319131,0.6844293499,1.94E-56
0.724,0.124,0.5170642464,-0.1137933276,4.6,7.586967419,25.72291145,0.6760666131,1.31E-54
0.724,0.128,0.3818451262,-0.009327232082,4.55,7.589807853,25.71869256,0.6707509382,1.78E-53
0.724,0.132,0.524160731,-0.1109458746,4.516666667,7.6085,25.7255848,0.6768380274,6.58E-55
0.724,0.136,0.4749158566,-0.06068325303,4.45,7.626148705,25.71927736,0.705163315,2.95E-61
0.724,0.14,0.5907184011,-0.1370019271,4.433333333,7.640601504,25.67740184,0.7194267859,8.04E-65
0.724,0.144,0.5304163049,-0.09749073392,4.45,7.646365915,25.70102339,0.7171332173,3.11E-64
0.724,0.148,0.5802950742,-0.1220498034,4.416666667,7.65914787,25.71658312,0.7468557365,2.43E-72
0.724,0.152,0.5920219337,-0.1280044521,4.416666667,7.668583333,25.73385547,0.7626244008,2.61E-77
0.724,0.156,0.5997303025,-0.1209082271,4.383333333,7.681871345,25.74532164,0.7553246722,7.30E-75
0.724,0.16,0.6920013619,-0.1768527357,4.366666667,7.684544695,25.71940267,0.768292742,6.25E-79
0.724,0.164,0.614412092,-0.1102780746,4.333333333,7.696992481,25.74235589,0.7675644047,1.08E-78
0.724,0.168,0.8023391098,-0.2213124167,4.316666667,7.717961571,25.72481203,0.7720053656,3.82E-80
0.724,0.172,0.8456249205,-0.24254634,4.316666667,7.73550543,25.74344194,0.7807567166,4.25E-83
0.724,0.176,0.6735451924,-0.1419016622,4.333333333,7.728070175,25.71746032,0.7870253632,2.67E-85
0.724,0.18,0.7184079407,-0.1595378126,4.316666667,7.747451963,25.71342941,0.7888424763,5.95E-86
0.724,0.184,0.7393371202,-0.1560638628,4.283333333,7.759666667,25.73452381,0.8041729057,6.00E-92
0.724,0.188,0.8577106484,-0.2139880655,4.25,7.769507101,25.71432749,0.8112638129,1.44E-94
0.724,0.192,0.7943973645,-0.1798425418,4.266666667,7.774101921,25.71846282,0.8145631354,6.22E-96
0.724,0.196,0.7988439562,-0.1763532095,4.266666667,7.791562239,25.70996241,0.80846746,1.97E-93
0.724,0.2,0.9036495756,-0.2386826442,4.266666667,7.798579783,25.70248538,0.827838985,1.03E-101
0.732,0,105.1914226,-0.4514934136,14.8,7.713972431,26.04058062,-0.1317090333,0.008435659227
0.732,0.004,94.37786716,-0.3829074549,14.2625,7.718755221,26.06940267,-0.1099493355,0.02809139692
0.732,0.008,87.44705347,-0.2243032762,13.9125,7.711946533,26.03483709,-0.01916153786,0.7027687464
0.732,0.012,72.38495738,-0.1184819465,13.075,7.70764411,26.04943609,-0.07699136665,0.1246963827
0.732,0.016,56.90237225,-0.05542301415,12.1125,7.687447786,26.0424812,-0.06320930985,0.2077040224
0.732,0.02,40.56666205,0.132652739,10.95,7.660463659,26.0487051,-0.05348442008,0.2865314109
0.732,0.024,37.29491482,0.3394184017,10.7,7.630430242,26.03017962,-0.04367872482,0.3842130243
0.732,0.028,28.11629187,0.4702321082,9.9,7.597222222,26.03978697,0.020404997,0.6844832091
0.732,0.032,22.34200224,0.7167718588,9.325,7.552360067,26.03968254,0.09530887757,0.05715121386
0.732,0.036,17.85287837,0.8691827748,8.816666667,7.511883876,26.06121554,0.1161727623,0.02027966762
0.732,0.04,11.90806173,0.9450189882,8.033333333,7.464703425,26.04949875,0.106622971,0.03323911442
0.732,0.044,8.287762754,1.265671386,7.4,7.431850459,26.03744779,0.1291734635,0.009795307421
0.732,0.048,8.474400953,1.763619998,7.266666667,7.403675856,26.05114871,0.1692387806,0.0006876579914
0.732,0.052,5.975658382,1.727104883,6.766666667,7.395843776,26.03126566,0.1835361761,0.0002278165689
0.732,0.056,4.419114831,1.332826809,6.566666667,7.380409357,26.08318713,0.2395699221,1.29E-06
0.732,0.06,3.65310501,1.464122902,6.3,7.37195071,26.03888889,0.2421214828,9.87E-07
0.732,0.064,3.2320683,1.633589854,6.066666667,7.387531328,26.10843776,0.3173133071,8.77E-11
0.732,0.068,1.646112548,0.7781427115,5.866666667,7.400334169,26.064599,0.3614448808,9.29E-14
0.732,0.072,1.26347495,0.6889490597,5.716666667,7.407163743,26.04354637,0.389819007,6.26E-16
0.732,0.076,1.123082569,0.7118799313,5.65,7.410192147,26.05440685,0.3786473316,4.75E-15
0.732,0.08,0.7361912123,0.4060218304,5.433333333,7.435818713,26.07322473,0.4346486429,8.11E-20
0.732,0.084,0.5975985464,0.4206710861,5.35,7.445781119,26.04557226,0.4693694004,2.98E-23
0.732,0.088,0.6462073965,0.313708938,5.35,7.458228906,26.05908521,0.4706266169,2.20E-23
0.732,0.092,0.6469084774,0.1273983039,5.25,7.467502089,26.0595447,0.535209437,5.97E-31
0.732,0.096,0.4918260903,0.1259133106,5.116666667,7.488888889,25.9995614,0.5285532177,4.29E-30
0.732,0.1,0.4564878936,0.1279257402,5.083333333,7.495238095,26.04621972,0.5494620994,7.52E-33
0.732,0.104,0.3817213683,0.1767524988,5.05,7.509106099,26.02339181,0.548543004,1.00E-32
0.732,0.108,0.472196701,0.01956725525,4.966666667,7.529156224,26.06278195,0.5840400844,7.40E-38
0.732,0.112,0.269434113,0.1566050828,4.866666667,7.541520468,26.05507519,0.6069736722,1.59E-41
0.732,0.116,0.4513243052,-0.006680616373,4.883333333,7.554636591,26.03966165,0.6562988401,1.64E-50
0.732,0.12,0.4088060879,0.006658518801,4.833333333,7.548036759,26.04122807,0.6514639123,1.48E-49
0.732,0.124,0.3674650801,0.01645853987,4.75,7.566666667,26.06086048,0.6894131582,1.47E-57
0.732,0.128,0.301066629,0.07380279041,4.733333333,7.580033417,26.0356934,0.6531199682,7.00E-50
0.732,0.132,0.3634161351,0.01060583975,4.683333333,7.595321637,26.05002089,0.680711025,1.29E-55
0.732,0.136,0.4161818426,-0.02940320768,4.7,7.600167084,26.03631997,0.6966260761,3.19E-59
0.732,0.14,0.5230899544,-0.1093783271,4.683333333,7.613700919,26.05482456,0.7212444268,2.72E-65
0.732,0.144,0.6478119856,-0.1936102618,4.65,7.624477861,26.0466792,0.7183226466,1.55E-64
0.732,0.148,0.477393844,-0.07486492185,4.566666667,7.644360902,26.08122389,0.7327756574,2.30E-68
0.732,0.152,0.6002819044,-0.1600931469,4.583333333,7.649206349,26.02556391,0.7492682677,4.75E-73
0.732,0.156,0.4985363395,-0.0848797461,4.55,7.664243943,26.04392231,0.7495554397,3.91E-73
0.732,0.16,0.7106816826,-0.2233978611,4.533333333,7.668086884,26.03059733,0.7750703223,3.65E-81
0.732,0.164,0.6716682938,-0.1970141661,4.533333333,7.678863826,26.01831662,0.7656839269,4.32E-78
0.732,0.168,0.5548780191,-0.1075517422,4.483333333,7.701587302,26.08776107,0.7742180068,7.05E-81
0.732,0.172,0.5849529147,-0.124763344,4.466666667,7.704678363,26.0302005,0.7871386461,2.43E-85
0.732,0.176,0.5226279631,-0.08353943028,4.483333333,7.704427736,26.04120833,0.7901482827,2.00E-86
0.732,0.18,0.6651239685,-0.1658360102,4.433333333,7.725480368,26.04302423,0.8069866525,7.75E-93
0.732,0.184,0.6931685755,-0.1823644049,4.45,7.742021721,26.03644528,0.8112921724,1.40E-94
0.732,0.188,0.7368810469,-0.1956761502,4.4,7.752548037,26.0514411,0.8124072043,4.89E-95
0.732,0.192,0.7067522625,-0.1751415753,4.4,7.756725146,26.06453634,0.8199049769,3.35E-98
0.732,0.196,0.6580575173,-0.1339032796,4.383333333,7.769256475,26.07437343,0.8158244943,1.84E-96
0.732,0.2,0.7941661552,-0.2180323118,4.383333333,7.779365079,26.04154135,0.8255750895,1.08E-100
0.74,0,83.76967762,-0.1612012019,13.71666667,7.776837928,26.37944862,-0.07687610328,0.1252633666
0.74,0.004,79.9082246,-0.1862613951,13.5,7.782873851,26.41219716,-0.03882892551,0.439246911
0.74,0.008,67.16319208,-0.07304592057,12.7625,7.789473684,26.38878446,-0.06793101628,0.1756634604
0.74,0.012,52.24195447,0.03281364169,11.8,7.783291562,26.36123642,-0.0617925915,0.2180944973
0.74,0.016,57.73148966,-0.08134315369,12.1625,7.775417711,26.37777778,-0.03689978036,0.4623331463
0.74,0.02,68.69552885,-0.146993974,12.85,7.773913952,26.38953634,-0.06470322517,0.1971399531
0.74,0.024,47.67218921,0.01098931316,11.475,7.744193818,26.35824979,-0.03816298724,0.447140775
0.74,0.028,47.3071092,0.01876290702,11.45,7.716269841,26.35098162,0.02545525065,0.6121862937
0.74,0.032,33.42139998,0.2302968629,10.36666667,7.673997494,26.38030493,-0.05764677325,0.2506234829
0.74,0.036,27.21337177,0.4286534187,9.8125,7.617710944,26.38788638,0.0376806412,0.4529082239
0.74,0.04,18.64319338,0.6618459246,8.916666667,7.575877193,26.36789891,0.0879753787,0.07922543091
0.74,0.044,18.12045124,0.839264886,8.85,7.526524645,26.39390142,0.146726248,0.003307916405
0.74,0.048,12.30937575,1.138699544,8.066666667,7.462573099,26.41925647,0.1144470355,0.02222953312
0.74,0.052,9.719093801,1.242357632,7.65,7.436988304,26.39989557,0.1357826151,0.006600865835
0.74,0.056,8.737887042,1.798911202,7.3,7.397535505,26.39066416,0.1476824106,0.003107199723
0.74,0.06,6.793921032,1.721484261,6.95,7.382978279,26.39822473,0.2011966303,5.17E-05
0.74,0.064,6.615833801,2.10340349,6.683333333,7.376169591,26.37428989,0.184796346,0.0002058392661
0.74,0.068,5.649601891,2.087608564,6.45,7.381161236,26.36894319,0.2055274658,3.52E-05
0.74,0.072,3.036599237,1.03278217,6.283333333,7.374749373,26.38270677,0.3036616291,5.89E-10
0.74,0.076,2.392704032,1.128614873,6.05,7.396219716,26.40497076,0.3661169346,4.22E-14
0.74,0.08,1.846223605,1.037189592,5.883333333,7.409753551,26.39352548,0.3525359499,4.05E-13
0.74,0.084,1.426240789,0.3576551745,5.766666667,7.420008354,26.34732665,0.4313995664,1.62E-19
0.74,0.088,1.137320847,0.4271625732,5.65,7.429657477,26.38418964,0.4581856687,4.20E-22
0.74,0.092,0.8993142293,0.3620994898,5.516666667,7.450605681,26.40597327,0.5121794951,4.58E-28
0.74,0.096,1.058002926,0.04775416033,5.466666667,7.456223893,26.39337928,0.5400591753,1.38E-31
0.74,0.1,0.8463774033,0.1467311236,5.4,7.469590643,26.36152882,0.5352045336,5.98E-31
0.74,0.104,0.8462528291,0.06758814944,5.35,7.482957393,26.40659983,0.5845933982,6.08E-38
0.74,0.108,0.5472231697,0.1673086531,5.2,7.501169591,26.36280284,0.5724188643,4.15E-36
0.74,0.112,0.5584381668,0.1330384648,5.183333333,7.510359231,26.43805347,0.6113043746,3.00E-42
0.74,0.116,0.584256874,0.02242707498,5.1,7.525814536,26.38732247,0.5951194751,1.36E-39
0.74,0.12,0.5603278483,0.01615555044,5.066666667,7.540935673,26.39517544,0.6103320023,4.37E-42
0.74,0.124,0.6589840073,-0.1048920271,5,7.545948204,26.38606934,0.6664414429,1.42E-52
0.74,0.128,0.5826301181,-0.06602946126,4.966666667,7.567752715,26.39711779,0.6576028349,9.00E-51
0.74,0.132,0.6550584137,-0.1343472354,4.933333333,7.568421053,26.36583124,0.6890175008,1.80E-57
0.74,0.136,0.3873546649,0.06012943906,4.9,7.576775272,26.41984127,0.6925201545,2.86E-58
0.74,0.14,0.4617883262,-0.01858042942,4.866666667,7.589640769,26.3894528,0.7150782466,1.04E-63
0.74,0.144,0.6597330646,-0.1704206536,4.833333333,7.608354219,26.41207185,0.7168328131,3.71E-64
0.74,0.148,0.420382037,-0.02037003097,4.75,7.61411863,26.38473267,0.7350681861,5.39E-69
0.74,0.152,0.4989736987,-0.07533198589,4.766666667,7.622974102,26.38847118,0.7547148212,1.12E-74
0.74,0.156,0.5310935447,-0.1019032795,4.733333333,7.643692565,26.38669591,0.7285896969,3.13E-67
0.74,0.16,0.5319071844,-0.1109633357,4.65,7.654720134,26.3712406,0.7605048829,1.86E-76
0.74,0.164,0.4620230547,-0.0581783961,4.666666667,7.656140351,26.37744361,0.7681664693,6.87E-79
0.74,0.168,0.5665234997,-0.1294030561,4.666666667,7.673350042,26.38316625,0.7512292058,1.25E-73
0.74,0.172,0.6945946929,-0.2114092513,4.616666667,7.689557226,26.35152464,0.7773717991,6.12E-82
0.74,0.176,0.8362305913,-0.2932890198,4.616666667,7.694903926,26.38882623,0.8007733097,2.12E-90
0.74,0.18,0.643910151,-0.1724674931,4.583333333,7.716624896,26.37479114,0.7920913392,3.91E-87
0.74,0.184,0.72763636,-0.226190055,4.566666667,7.709607352,26.41142439,0.793030085,1.77E-87
0.74,0.188,0.6487978286,-0.1695729659,4.55,7.732497911,26.37867586,0.7986639614,1.37E-89
0.74,0.192,0.6160608213,-0.1459151517,4.533333333,7.735004177,26.44388053,0.8137227595,1.39E-95
0.74,0.196,0.7988440868,-0.255180952,4.533333333,7.75112782,26.39799499,0.8223996766,2.75E-99
0.74,0.2,0.7948539523,-0.2491239224,4.516666667,7.758646617,26.42491646,0.824699122,2.65E-100
0.748,0,35.69494725,0.1821539919,10.55,7.843295739,26.70918964,0.02311234044,0.645314028
0.748,0.004,32.3426269,0.2629657021,10.26666667,7.843400167,26.72132414,0.01372169445,0.7846659846
0.748,0.008,42.43186447,0.07106749447,11.08333333,7.844214703,26.68751044,0.02420699536,0.6297434459
0.748,0.012,29.53383651,0.3261068565,10.01666667,7.844298246,26.72063492,0.02315698984,0.6446758259
0.748,0.016,37.40563482,0.06631529272,10.68333333,7.837447786,26.71299081,-0.04027190564,0.4224185432
0.748,0.02,35.00825217,0.06347508532,10.48333333,7.826775272,26.75620301,0.02364724496,0.6376855341
0.748,0.024,36.09302581,0.1593386109,10.58333333,7.813951546,26.69722222,-0.01325176279,0.791868633
0.748,0.028,33.26455132,0.2660851975,10.35,7.800918964,26.7656015,-0.01711942339,0.7331695686
0.748,0.032,30.90864187,0.1438270952,10.13333333,7.787698413,26.71735589,-0.09224667114,0.06565506404
0.748,0.036,32.87004603,0.233482675,10.31666667,7.735442774,26.74308688,-0.04742223266,0.3447517395
0.748,0.04,29.15414393,0.22690792,9.983333333,7.686194653,26.72733918,-0.01867752115,0.7099336915
0.748,0.044,25.03322318,0.462518111,9.6,7.619674185,26.71522556,0.03095612454,0.537527687
0.748,0.048,21.86208917,0.6295564054,9.275,7.574770259,26.72013367,-0.03123910749,0.5338137574
0.748,0.052,15.37590083,0.787986634,8.516666667,7.516854637,26.70543024,0.08965955503,0.07362547403
0.748,0.056,13.50814439,1.275856333,8.2125,7.465267335,26.74482038,0.09348814462,0.0620898994
0.748,0.06,10.25522634,1.673258119,7.616666667,7.444632414,26.72479114,0.2133039771,1.73E-05
0.748,0.064,8.617760053,1.576266982,7.366666667,7.398913952,26.73011696,0.185675324,0.0001917021486
0.748,0.068,6.750495945,1.45633334,7.05,7.37880117,26.72715121,0.209101107,2.55E-05
0.748,0.072,6.531672725,2.027710608,6.716666667,7.385818713,26.69709691,0.2925819705,2.57E-09
0.748,0.076,4.423399305,1.334869414,6.566666667,7.375146199,26.75045948,0.2926009414,2.57E-09
0.748,0.08,3.160326439,0.976284549,6.333333333,7.380451128,26.75616124,0.3780431323,5.29E-15
0.748,0.084,2.412430038,0.613227571,6.15,7.401232247,26.72675439,0.413153458,7.01E-18
0.748,0.088,1.969460034,0.640545873,6,7.411591479,26.75313283,0.4152019863,4.65E-18
0.748,0.092,1.750522228,0.4985434915,5.916666667,7.418650794,26.69260652,0.4419685667,1.65E-20
0.748,0.096,1.32936902,0.5567805674,5.75,7.429281537,26.69527987,0.4858001228,5.08E-25
0.748,0.1,1.315472191,0.2276134954,5.683333333,7.44352548,26.71190476,0.521050584,3.76E-29
0.748,0.104,1.101608935,0.1921259511,5.566666667,7.471658312,26.71146617,0.5307524886,2.25E-30
0.748,0.108,1.125329105,0.01296071589,5.483333333,7.479114453,26.6933584,0.5815422772,1.78E-37
0.748,0.112,1.075981255,0.005568892949,5.45,7.488471178,26.70770677,0.6101625651,4.67E-42
0.748,0.116,0.9280108782,0.01671108906,5.366666667,7.50267335,26.71307435,0.5883633595,1.59E-38
0.748,0.12,1.002185029,-0.0630638728,5.35,7.505597327,26.70969089,0.6206519389,7.42E-44
0.748,0.124,0.9604643065,-0.08568173656,5.3,7.517460317,26.70680869,0.6261909785,7.81E-45
0.748,0.128,0.5547619177,0.1384451357,5.183333333,7.538095238,26.73811612,0.6793562243,2.54E-55
0.748,0.132,0.6000919338,0.04106531471,5.133333333,7.556916667,26.74550961,0.669117016,2.92E-53
0.748,0.136,0.6733305323,-0.05981255477,5.083333333,7.566081871,26.74933166,0.678319646,4.28E-55
0.748,0.14,0.5066474402,0.03980784696,5.033333333,7.571094403,26.73709273,0.7052833157,2.76E-61
0.748,0.144,0.5769521643,-0.03938369697,5,7.590225564,26.71842105,0.7232948617,7.94E-66
0.748,0.148,0.6310010621,-0.09823634853,4.966666667,7.594987469,26.67967836,0.726347798,1.24E-66
0.748,0.152,0.6414845999,-0.1201365256,4.933333333,7.608521303,26.7005848,0.7453959713,6.45E-72
0.748,0.156,0.5512606903,-0.07451008505,4.883333333,7.626566416,26.7089599,0.7443734921,1.27E-71
0.748,0.16,0.8255701412,-0.2525624062,4.883333333,7.635756057,26.71200919,0.7580463632,1.07E-75
0.748,0.164,0.5090204302,-0.05934563255,4.833333333,7.64085213,26.73934837,0.7470102808,2.19E-72
0.748,0.168,0.4618492021,-0.03454191148,4.783333333,7.659983292,26.73120301,0.7615264442,8.93E-77
0.748,0.172,0.6042817334,-0.1412644397,4.766666667,7.664411028,26.73126566,0.7798562359,8.67E-83
